utc_timestamp,circulation_pump,dishwasher,grid_export,grid_import,pv,refrigerator,washing_machine
2016-03-06T04:00:00Z,0.017,0.001,0,0.04,0,0,0
2016-03-06T04:15:00Z,0.017,0,0,0.06,0,0,0
2016-03-06T04:30:00Z,0.017,0.001,0,0.071,0,0,0
2016-03-06T04:45:00Z,0.018,0.001,0,0.068,0,0.005,0
2016-03-06T05:00:00Z,0.018,0,0,0.061,0,0.011,0
2016-03-06T05:15:00Z,0.017,0.001,0,0.06,0,0.012,0
2016-03-06T05:30:00Z,0.017,0.001,0,0.051,0,0.011,0
2016-03-06T05:45:00Z,0.017,0.001,0,0.049,0,0,0
2016-03-06T06:00:00Z,0.017,0.001,0,0.051,0,0,0
2016-03-06T06:15:00Z,0.017,0,0,0.069,0,0,0
2016-03-06T06:30:00Z,0.017,0.001,0,0.069,0,0,0
2016-03-06T06:45:00Z,0.017,0,0,0.041,0.01,0.004,0
2016-03-06T07:00:00Z,0.017,0.001,0,0.032,0.027,0.011,0
2016-03-06T07:15:00Z,0.016,0.001,0,0.09,0.041,0.012,0
2016-03-06T07:30:00Z,0.018,0,0,0.099,0.049,0.011,0
2016-03-06T07:45:00Z,0.018,0.001,0.007,0.087,0.058,0.001,0
2016-03-06T08:00:00Z,0.017,0.001,0.019,0.005,0.121,0.001,0
2016-03-06T08:15:00Z,0.016,0,0.051,0,0.136,0,0
2016-03-06T08:30:00Z,0.017,0.001,0.092,0,0.148,0,0
2016-03-06T08:45:00Z,0.017,0.001,0.292,0,0.34,0.012,0
2016-03-06T09:00:00Z,0.025,0,0.32,0,0.381,0.012,0
2016-03-06T09:15:00Z,0.03,0.001,0.575,0,0.665,0.011,0
2016-03-06T09:30:00Z,0.03,0.001,0.229,0,0.304,0.004,0
2016-03-06T09:45:00Z,0.028,0,0.193,0,0.268,0,0
2016-03-06T10:00:00Z,0.029,0.001,0.311,0,0.399,0,0
2016-03-06T10:15:00Z,0.028,0.001,0.17,0,0.271,0,0
2016-03-06T10:30:00Z,0.027,0,0.068,0,0.137,0,0
2016-03-06T10:45:00Z,0.025,0.001,0.077,0,0.155,0.012,0
2016-03-06T11:00:00Z,0.026,0.001,0.103,0.039,0.185,0.012,0
2016-03-06T11:15:00Z,0.026,0,0.027,0.241,0.128,0.012,0
2016-03-06T11:30:00Z,0.021,0.001,0.014,0.426,0.182,0.007,0
2016-03-06T11:45:00Z,0.022,0.001,0.022,0.226,0.27,0,0
2016-03-06T12:00:00Z,0.026,0,0.077,0.268,0.201,0,0
2016-03-06T12:15:00Z,0.031,0.001,0.139,0.06,0.209,0,0
2016-03-06T12:30:00Z,0.032,0.098,0.163,0.053,0.273,0.013,0
2016-03-06T12:45:00Z,0.031,0.26,0.019,0.187,0.187,0.012,0
2016-03-06T13:00:00Z,0.029,0.238,0,0.236,0.062,0.012,0
2016-03-06T13:15:00Z,0.027,0.291,0,0.252,0.113,0.011,0
2016-03-06T13:30:00Z,0.021,0.195,0.191,0.141,0.396,0.011,0
2016-03-06T13:45:00Z,0.032,0.001,0.401,0,0.5,0.011,0
2016-03-06T14:00:00Z,0.033,0.001,0.214,0,0.306,0.01,0
2016-03-06T14:15:00Z,0.035,0.001,0.143,0,0.224,0,0
2016-03-06T14:30:00Z,0.025,0,0.003,0.02,0.051,0,0
2016-03-06T14:45:00Z,0.018,0.001,0.096,0,0.169,0,0
2016-03-06T15:00:00Z,0.021,0.001,0.205,0,0.284,0,0
2016-03-06T15:15:00Z,0.035,0,0.116,0,0.226,0.008,0
2016-03-06T15:30:00Z,0.028,0.001,0.002,0.048,0.082,0.012,0
2016-03-06T15:45:00Z,0.023,0,0.018,0.012,0.105,0.011,0
2016-03-06T16:00:00Z,0.026,0.001,0.022,0.106,0.105,0.012,0
2016-03-06T16:15:00Z,0.028,0,0,0.222,0.031,0.004,0
2016-03-06T16:30:00Z,0.024,0.001,0,0.04,0.012,0,0
2016-03-06T16:45:00Z,0.019,0,0,0.17,0.01,0,0
2016-03-06T17:00:00Z,0.019,0.001,0,0.144,0,0,0
2016-03-06T17:15:00Z,0.018,0,0,0.199,0,0.002,0
2016-03-06T17:30:00Z,0.019,0.001,0,0.192,0,0.012,0
2016-03-06T17:45:00Z,0.018,0.001,0,0.17,0,0.012,0
2016-03-06T18:00:00Z,0.019,0,0,0.17,0,0.011,0
2016-03-06T18:15:00Z,0.018,0.001,0,0.177,0,0.005,0
2016-03-06T18:30:00Z,0.019,0.001,0,0.175,0,0,0
2016-03-06T18:45:00Z,0.017,0,0,0.111,0,0.001,0
2016-03-06T19:00:00Z,0.018,0.001,0,0.175,0,0,0
2016-03-06T19:15:00Z,0.019,0,0,0.254,0,0.008,0
2016-03-06T19:30:00Z,0.017,0.001,0,0.28,0,0.011,0
2016-03-06T19:45:00Z,0.019,0.001,0,0.262,0,0.012,0
2016-03-06T20:00:00Z,0.018,0,0,0.271,0,0.012,0
2016-03-06T20:15:00Z,0.019,0.001,0,0.25,0,0.003,0
2016-03-06T20:30:00Z,0.018,0.001,0,0.241,0,0.001,0.001
2016-03-06T20:45:00Z,0.019,0,0,0.247,0,0,0
2016-03-06T21:00:00Z,0.018,0.001,0,0.282,0,0,0
2016-03-06T21:15:00Z,0.019,0.001,0,0.243,0,0.004,0
2016-03-06T21:30:00Z,0.019,0,0,0.199,0,0.012,0
2016-03-06T21:45:00Z,0.018,0.001,0,0.201,0,0.011,0
2016-03-06T22:00:00Z,0.019,0.001,0,0.21,0,0.011,0
2016-03-06T22:15:00Z,0.018,0,0,0.189,0,0.004,0
2016-03-06T22:30:00Z,0.005,0.001,0,0.181,0,0,0
2016-03-06T22:45:00Z,0.003,0,0,0.182,0,0,0
2016-03-06T23:00:00Z,0.002,0.001,0,0.17,0,0,0
2016-03-06T23:15:00Z,0.003,0.001,0,0.13,0,0.004,0
2016-03-06T23:30:00Z,0.002,0,0,0.123,0,0.012,0
2016-03-06T23:45:00Z,0.013,0.001,0,0.127,0,0.011,0
2016-03-07T00:00:00Z,0.02,0.001,0,0.133,0,0.012,0
2016-03-07T00:15:00Z,0.023,0.001,0,0.129,0,0.001,0
2016-03-07T00:30:00Z,0.019,0,0,0.128,0,0,0
2016-03-07T00:45:00Z,0.02,0.001,0,0.143,0,0,0
2016-03-07T01:00:00Z,0.019,0.001,0,0.129,0,0,0
2016-03-07T01:15:00Z,0.019,0,0,0.128,0,0.005,0
2016-03-07T01:30:00Z,0.02,0.001,0,0.13,0,0.012,0
2016-03-07T01:45:00Z,0.019,0.001,0,0.13,0,0.011,0
2016-03-07T02:00:00Z,0.021,0,0,0.129,0,0.011,0
2016-03-07T02:15:00Z,0.022,0.001,0,0.124,0,0,0
2016-03-07T02:30:00Z,0.019,0.001,0,0.092,0,0,0
2016-03-07T02:45:00Z,0.02,0.001,0,0.08,0,0,0
2016-03-07T03:00:00Z,0.018,0,0,0.061,0,0,0
2016-03-07T03:15:00Z,0.02,0.001,0,0.067,0,0.007,0
2016-03-07T03:30:00Z,0.019,0,0,0.062,0,0.011,0
2016-03-07T03:45:00Z,0.018,0.001,0,0.06,0,0.013,0
2016-03-07T04:00:00Z,0.019,0.001,0,0.05,0,0.007,0
2016-03-07T04:15:00Z,0.019,0,0,0.078,0,0.001,0
2016-03-07T04:30:00Z,0.019,0.001,0,0.069,0,0,0
2016-03-07T04:45:00Z,0.02,0.001,0,0.053,0,0,0
2016-03-07T05:00:00Z,0.019,0,0,0.05,0,0,0
2016-03-07T05:15:00Z,0.017,0.001,0,0.127,0,0.009,0
2016-03-07T05:30:00Z,0.017,0.001,0,0.25,0,0.012,0
2016-03-07T05:45:00Z,0.017,0,0,0.228,0,0.011,0
2016-03-07T06:00:00Z,0.018,0.001,0,0.15,0.01,0.012,0
2016-03-07T06:15:00Z,0.018,0.001,0,0.105,0.026,0.008,0
2016-03-07T06:30:00Z,0.019,0.001,0,0.02,0.041,0,0
2016-03-07T06:45:00Z,0.016,0,0.025,0.123,0.078,0,0
2016-03-07T07:00:00Z,0.016,0.001,0.108,0,0.165,0,0
2016-03-07T07:15:00Z,0.017,0.001,0.157,0,0.199,0.002,0
2016-03-07T07:30:00Z,0.017,0,0.153,0,0.221,0.012,0
2016-03-07T07:45:00Z,0.016,0.001,0.224,0,0.264,0.012,0
2016-03-07T08:00:00Z,0.02,0.001,0.25,0,0.328,0.011,0
2016-03-07T08:15:00Z,0.03,0,0.305,0,0.377,0.003,0
2016-03-07T08:30:00Z,0.03,0.001,0.36,0,0.407,0,0
2016-03-07T08:45:00Z,0.03,0.001,0.398,0,0.449,0,0
2016-03-07T09:00:00Z,0.03,0,0.445,0,0.489,0,0
2016-03-07T09:15:00Z,0.03,0.001,0.491,0,0.547,0.006,0
2016-03-07T09:30:00Z,0.029,0.001,0.554,0,0.606,0.012,0
2016-03-07T09:45:00Z,0.03,0,0.41,0,0.487,0.011,0
2016-03-07T10:00:00Z,0.028,0.001,0.133,0,0.215,0.011,0
2016-03-07T10:15:00Z,0.027,0,0.098,0.07,0.163,0,0.061
2016-03-07T10:30:00Z,0.026,0.001,0.063,0.11,0.168,0,0.151
2016-03-07T10:45:00Z,0.027,0.001,0.246,0,0.334,0,0.003
2016-03-07T11:00:00Z,0.029,0.001,0.47,0,0.552,0,0.016
2016-03-07T11:15:00Z,0.029,0,0.262,0,0.361,0.009,0
2016-03-07T11:30:00Z,0.028,0.001,0.138,0,0.238,0.012,0
2016-03-07T11:45:00Z,0.028,0.001,0.34,0,0.459,0.012,0
2016-03-07T12:00:00Z,0.03,0,0.357,0,0.51,0.006,0
2016-03-07T12:15:00Z,0.029,0.001,0.271,0,0.693,0.001,0
2016-03-07T12:30:00Z,0.029,0.001,0.222,0.02,0.377,0,0
2016-03-07T12:45:00Z,0.027,0,0.322,0,0.376,0,0
2016-03-07T13:00:00Z,0.029,0.001,0.226,0,0.302,0.004,0
2016-03-07T13:15:00Z,0.027,0.001,0.022,0,0.111,0.012,0.001
2016-03-07T13:30:00Z,0.017,0.001,0.055,0,0.184,0.012,0
2016-03-07T13:45:00Z,0.017,0,0.062,0,0.165,0.011,0
2016-03-07T14:00:00Z,0.018,0.001,0.07,0,0.139,0.001,0
2016-03-07T14:15:00Z,0.021,0.001,0.034,0.094,0.114,0,0.095
2016-03-07T14:30:00Z,0.017,0,0.056,0.173,0.157,0,0.192
2016-03-07T14:45:00Z,0.017,0.001,0.085,0.002,0.187,0,0.015
2016-03-07T15:00:00Z,0.021,0.001,0.083,0,0.198,0.007,0.013
2016-03-07T15:15:00Z,0.032,0,0.055,0,0.212,0.012,0.013
2016-03-07T15:30:00Z,0.026,0.001,0.017,0,0.153,0.011,0.014
2016-03-07T15:45:00Z,0.027,0.001,0.02,0,0.159,0.009,0.016
2016-03-07T16:00:00Z,0.027,0,0.012,0.01,0.096,0,0.018
2016-03-07T16:15:00Z,0.026,0.001,0,0.119,0.059,0,0.032
2016-03-07T16:30:00Z,0.024,0.001,0,0.039,0.034,0,0.001
2016-03-07T16:45:00Z,0.018,0,0,0.058,0.01,0,0.001
2016-03-07T17:00:00Z,0.017,0.001,0,0.167,0,0.007,0
2016-03-07T17:15:00Z,0.016,0.001,0,0.48,0,0.013,0
2016-03-07T17:30:00Z,0.017,0,0,0.578,0,0.012,0
2016-03-07T17:45:00Z,0.017,0.001,0,0.342,0,0.011,0
2016-03-07T18:00:00Z,0.016,0.001,0,0.12,0,0.004,0
2016-03-07T18:15:00Z,0.017,0,0,0.215,0,0.001,0
2016-03-07T18:30:00Z,0.017,0.164,0,0.402,0,0,0
2016-03-07T18:45:00Z,0.018,0.203,0,0.438,0,0,0
2016-03-07T19:00:00Z,0.016,0.234,0,0.517,0,0.012,0
2016-03-07T19:15:00Z,0.017,0.184,0,0.47,0,0.012,0
2016-03-07T19:30:00Z,0.018,0.318,0,0.581,0,0.011,0
2016-03-07T19:45:00Z,0.016,0.002,0,0.279,0,0.011,0
2016-03-07T20:00:00Z,0.017,0.001,0,0.296,0,0,0
2016-03-07T20:15:00Z,0.017,0.001,0,0.25,0,0,0
2016-03-07T20:30:00Z,0.017,0.001,0,0.415,0,0.001,0
2016-03-07T20:45:00Z,0.018,0.001,0,0.296,0,0.002,0
2016-03-07T21:00:00Z,0.016,0.001,0,0.246,0,0.012,0
2016-03-07T21:15:00Z,0.017,0.001,0,0.23,0,0.012,0
2016-03-07T21:30:00Z,0.017,0,0,0.223,0,0.012,0
2016-03-07T21:45:00Z,0.018,0.001,0,0.219,0,0.004,0
2016-03-07T22:00:00Z,0.016,0,0,0.228,0,0,0
2016-03-07T22:15:00Z,0.018,0.001,0,0.223,0,0.001,0
2016-03-07T22:30:00Z,0.004,0.001,0,0.19,0,0,0
2016-03-07T22:45:00Z,0.013,0,0,0.199,0,0.003,0
2016-03-07T23:00:00Z,0.017,0.001,0,0.201,0,0.012,0
2016-03-07T23:15:00Z,0.016,0,0,0.162,0,0.012,0
2016-03-07T23:30:00Z,0.017,0.001,0,0.14,0,0.012,0
2016-03-07T23:45:00Z,0.017,0.001,0,0.14,0,0.005,0
2016-03-08T00:00:00Z,0.018,0,0,0.131,0,0,0
2016-03-08T00:15:00Z,0.02,0.001,0,0.131,0,0,0
2016-03-08T00:30:00Z,0.017,0.001,0,0.158,0,0,0
2016-03-08T00:45:00Z,0.017,0,0,0.131,0,0.003,0
2016-03-08T01:00:00Z,0.017,0.001,0,0.122,0,0.013,0
2016-03-08T01:15:00Z,0.017,0.001,0,0.13,0,0.011,0
2016-03-08T01:30:00Z,0.017,0,0,0.127,0,0.012,0
2016-03-08T01:45:00Z,0.017,0.001,0,0.112,0,0.002,0
2016-03-08T02:00:00Z,0.018,0.001,0,0.111,0,0,0
2016-03-08T02:15:00Z,0.021,0,0,0.119,0,0,0
2016-03-08T02:30:00Z,0.017,0.001,0,0.138,0,0,0
2016-03-08T02:45:00Z,0.017,0.001,0,0.112,0,0.004,0
2016-03-08T03:00:00Z,0.017,0.001,0,0.121,0,0.012,0
2016-03-08T03:15:00Z,0.017,0,0,0.093,0,0.012,0
2016-03-08T03:30:00Z,0.017,0.001,0,0.058,0,0.01,0
2016-03-08T03:45:00Z,0.019,0.001,0,0.051,0,0.001,0.001
2016-03-08T04:00:00Z,0.017,0,0,0.051,0,0,0
2016-03-08T04:15:00Z,0.018,0.001,0,0.077,0,0.001,0
2016-03-08T04:30:00Z,0.02,0.001,0,0.061,0,0,0
2016-03-08T04:45:00Z,0.019,0,0,0.051,0,0.004,0
2016-03-08T05:00:00Z,0.019,0.001,0,0.061,0,0.012,0
2016-03-08T05:15:00Z,0.016,0.001,0,0.058,0,0.011,0
2016-03-08T05:30:00Z,0.017,0,0,0.306,0,0.012,0
2016-03-08T05:45:00Z,0.016,0.001,0,0.201,0,0.003,0
2016-03-08T06:00:00Z,0.017,0.001,0,0.267,0.007,0,0
2016-03-08T06:15:00Z,0.017,0,0,0.085,0.02,0,0
2016-03-08T06:30:00Z,0.017,0.001,0,0.034,0.029,0,0
2016-03-08T06:45:00Z,0.016,0,0,0.03,0.051,0.013,0
2016-03-08T07:00:00Z,0.017,0.001,0.012,0.009,0.067,0.011,0
2016-03-08T07:15:00Z,0.018,0.001,0.075,0.01,0.155,0.012,0
2016-03-08T07:30:00Z,0.016,0,0.119,0.051,0.193,0.006,0
2016-03-08T07:45:00Z,0.017,0.001,0.083,0,0.13,0,0
2016-03-08T08:00:00Z,0.016,0.001,0.165,0,0.224,0,0
2016-03-08T08:15:00Z,0.017,0,0.187,0,0.233,0,0
2016-03-08T08:30:00Z,0.017,0.001,0.2,0,0.23,0,0
2016-03-08T08:45:00Z,0.016,0.001,0.2,0,0.25,0.012,0
2016-03-08T09:00:00Z,0.016,0.001,0.182,0,0.231,0.012,0
2016-03-08T09:15:00Z,0.017,0.001,0.114,0,0.152,0.011,0
2016-03-08T09:30:00Z,0.016,0,0.071,0,0.13,0.011,0
2016-03-08T09:45:00Z,0.017,0.001,0.108,0,0.187,0,0
2016-03-08T10:00:00Z,0.017,0,0.091,0,0.172,0,0
2016-03-08T10:15:00Z,0.016,0.001,0.136,0,0.191,0,0
2016-03-08T10:30:00Z,0.017,0.001,0.123,0,0.17,0,0
2016-03-08T10:45:00Z,0.016,0,0.044,0,0.132,0.012,0
2016-03-08T11:00:00Z,0.017,0.001,0.049,0,0.138,0.012,0
2016-03-08T11:15:00Z,0.017,0.001,0.114,0,0.194,0.011,0
2016-03-08T11:30:00Z,0.018,0,0.203,0.01,0.303,0.011,0
2016-03-08T11:45:00Z,0.028,0.001,0.378,0,0.478,0.001,0
2016-03-08T12:00:00Z,0.03,0.001,0.513,0,0.575,0,0
2016-03-08T12:15:00Z,0.029,0,0.464,0,0.522,0,0
2016-03-08T12:30:00Z,0.028,0.001,0.153,0,0.205,0,0
2016-03-08T12:45:00Z,0.027,0.001,0.112,0,0.172,0.007,0
2016-03-08T13:00:00Z,0.026,0,0.063,0,0.151,0.012,0
2016-03-08T13:15:00Z,0.025,0.001,0.06,0,0.132,0.011,0
2016-03-08T13:30:00Z,0.017,0.001,0.012,0,0.108,0.011,0
2016-03-08T13:45:00Z,0.017,0,0.053,0,0.119,0.002,0
2016-03-08T14:00:00Z,0.018,0.001,0.219,0,0.278,0,0
2016-03-08T14:15:00Z,0.026,0.001,0.354,0,0.41,0,0
2016-03-08T14:30:00Z,0.03,0,0.282,0,0.335,0.001,0
2016-03-08T14:45:00Z,0.03,0.001,0.197,0,0.258,0.004,0
2016-03-08T15:00:00Z,0.029,0.001,0.143,0,0.219,0.013,0
2016-03-08T15:15:00Z,0.032,0.001,0.08,0,0.201,0.011,0
2016-03-08T15:30:00Z,0.027,0,0.029,0.016,0.143,0.011,0
2016-03-08T15:45:00Z,0.027,0.001,0.003,0.122,0.1,0.006,0
2016-03-08T16:00:00Z,0.02,0.001,0.01,0.002,0.072,0,0
2016-03-08T16:15:00Z,0.017,0,0,0.008,0.059,0.001,0
2016-03-08T16:30:00Z,0.017,0.001,0,0.019,0.044,0,0
2016-03-08T16:45:00Z,0.017,0.001,0,0.041,0.019,0.003,0
2016-03-08T17:00:00Z,0.017,0,0,0.112,0,0.012,0
2016-03-08T17:15:00Z,0.017,0.001,0,0.322,0,0.012,0
2016-03-08T17:30:00Z,0.017,0.001,0,0.294,0,0.012,0
2016-03-08T17:45:00Z,0.016,0,0,0.187,0,0.012,0
2016-03-08T18:00:00Z,0.017,0.001,0,0.197,0,0.001,0
2016-03-08T18:15:00Z,0.017,0,0,0.296,0,0,0
2016-03-08T18:30:00Z,0.016,0.002,0,0.177,0,0,0
2016-03-08T18:45:00Z,0.017,0,0,0.178,0,0.001,0
2016-03-08T19:00:00Z,0.017,0.001,0,0.21,0,0.006,0
2016-03-08T19:15:00Z,0.017,0,0,0.229,0,0.012,0
2016-03-08T19:30:00Z,0.017,0.001,0,0.221,0,0.012,0
2016-03-08T19:45:00Z,0.017,0.001,0,0.217,0,0.01,0
2016-03-08T20:00:00Z,0.017,0,0,0.212,0,0,0
2016-03-08T20:15:00Z,0.017,0.001,0,0.201,0,0,0
2016-03-08T20:30:00Z,0.017,0.001,0,0.19,0,0,0
2016-03-08T20:45:00Z,0.017,0,0,0.218,0,0.001,0
2016-03-08T21:00:00Z,0.017,0.001,0,0.229,0,0.006,0
2016-03-08T21:15:00Z,0.017,0,0,0.315,0,0.012,0
2016-03-08T21:30:00Z,0.017,0.001,0,0.349,0,0.011,0
2016-03-08T21:45:00Z,0.017,0.001,0,0.343,0,0.011,0
2016-03-08T22:00:00Z,0.017,0.001,0,0.338,0,0,0
2016-03-08T22:15:00Z,0.017,0.001,0,0.332,0,0,0
2016-03-08T22:30:00Z,0.005,0.176,0,0.481,0,0,0
2016-03-08T22:45:00Z,0.003,0.202,0,0.441,0,0,0
2016-03-08T23:00:00Z,0.003,0.245,0,0.434,0,0.007,0
2016-03-08T23:15:00Z,0.003,0.207,0,0.374,0,0.012,0
2016-03-08T23:30:00Z,0.003,0.264,0,0.456,0,0.011,0
2016-03-08T23:45:00Z,0.015,0.002,0,0.175,0,0.009,0
2016-03-09T00:00:00Z,0.021,0,0,0.09,0,0,0
2016-03-09T00:15:00Z,0.023,0.001,0,0.072,0,0,0
2016-03-09T00:30:00Z,0.02,0,0,0.069,0,0,0
2016-03-09T00:45:00Z,0.02,0.001,0,0.061,0,0.001,0
2016-03-09T01:00:00Z,0.02,0.001,0,0.048,0,0.006,0
2016-03-09T01:15:00Z,0.019,0,0,0.051,0,0.012,0
2016-03-09T01:30:00Z,0.02,0.001,0,0.051,0,0.011,0
2016-03-09T01:45:00Z,0.02,0,0,0.051,0,0.008,0
2016-03-09T02:00:00Z,0.021,0.001,0,0.039,0,0,0
2016-03-09T02:15:00Z,0.023,0,0,0.07,0,0,0
2016-03-09T02:30:00Z,0.02,0.001,0,0.06,0,0,0
2016-03-09T02:45:00Z,0.02,0.001,0,0.05,0,0.001,0.001
2016-03-09T03:00:00Z,0.019,0.001,0,0.041,0,0.006,0
2016-03-09T03:15:00Z,0.02,0,0,0.049,0,0.012,0
2016-03-09T03:30:00Z,0.019,0.001,0,0.05,0,0.011,0
2016-03-09T03:45:00Z,0.02,0,0,0.042,0,0.008,0
2016-03-09T04:00:00Z,0.019,0.001,0,0.058,0,0,0
2016-03-09T04:15:00Z,0.02,0.001,0,0.061,0,0,0
2016-03-09T04:30:00Z,0.021,0,0,0.048,0,0,0
2016-03-09T04:45:00Z,0.02,0,0,0.041,0,0,0
2016-03-09T05:00:00Z,0.019,0.001,0,0.039,0,0.007,0
2016-03-09T05:15:00Z,0.017,0.001,0,0.254,0,0.012,0
2016-03-09T05:30:00Z,0.019,0,0,0.195,0,0.012,0
2016-03-09T05:45:00Z,0.019,0.001,0,0.204,0,0.008,0
2016-03-09T06:00:00Z,0.019,0.001,0,0.25,0.017,0,0
2016-03-09T06:15:00Z,0.019,0,0,0.107,0.021,0,0
2016-03-09T06:30:00Z,0.019,0.001,0,0.024,0.05,0,0
2016-03-09T06:45:00Z,0.019,0.001,0.009,0,0.08,0.006,0
2016-03-09T07:00:00Z,0.018,0,0.029,0.029,0.107,0.011,0
2016-03-09T07:15:00Z,0.018,0.001,0.107,0,0.15,0.012,0
2016-03-09T07:30:00Z,0.019,0.001,0.1,0,0.158,0.011,0
2016-03-09T07:45:00Z,0.019,0,0.174,0.02,0.245,0.003,0
2016-03-09T08:00:00Z,0.019,0.001,0.201,0,0.267,0,0
2016-03-09T08:15:00Z,0.019,0,0.202,0,0.235,0,0
2016-03-09T08:30:00Z,0.019,0.002,0.168,0,0.201,0,0
2016-03-09T08:45:00Z,0.019,0,0.198,0,0.245,0.004,0
2016-03-09T09:00:00Z,0.02,0.001,0.262,0,0.312,0.011,0
2016-03-09T09:15:00Z,0.033,0.001,0.3,0,0.36,0.012,0
2016-03-09T09:30:00Z,0.032,0,0.234,0,0.315,0.011,0
2016-03-09T09:45:00Z,0.033,0.001,0.483,0,0.572,0.002,0
2016-03-09T10:00:00Z,0.032,0.001,0.66,0,0.74,0,0
2016-03-09T10:15:00Z,0.032,0,0.403,0,0.48,0,0
2016-03-09T10:30:00Z,0.031,0.001,0.28,0,0.343,0,0
2016-03-09T10:45:00Z,0.031,0.001,0.543,0,0.64,0.011,0
2016-03-09T11:00:00Z,0.032,0,0.56,0,0.65,0.012,0
2016-03-09T11:15:00Z,0.032,0.001,0.549,0,0.639,0.012,0
2016-03-09T11:30:00Z,0.032,0.001,0.541,0,0.633,0.012,0
2016-03-09T11:45:00Z,0.032,0,0.305,0.113,0.632,0.011,0
2016-03-09T12:00:00Z,0.031,0.001,0.107,0.13,0.578,0.011,0
2016-03-09T12:15:00Z,0.032,0.001,0.15,0.075,0.601,0.005,0
2016-03-09T12:30:00Z,0.03,0.001,0.353,0.022,0.58,0,0
2016-03-09T12:45:00Z,0.03,0,0.372,0,0.561,0,0
2016-03-09T13:00:00Z,0.032,0.001,0.476,0,0.551,0,0
2016-03-09T13:15:00Z,0.034,0,0.424,0,0.532,0.009,0
2016-03-09T13:30:00Z,0.029,0.001,0.382,0,0.5,0.012,0
2016-03-09T13:45:00Z,0.029,0.001,0.398,0,0.463,0.011,0
2016-03-09T14:00:00Z,0.031,0,0.352,0,0.432,0.011,0
2016-03-09T14:15:00Z,0.033,0.001,0.323,0,0.393,0.012,0
2016-03-09T14:30:00Z,0.029,0.001,0.272,0,0.35,0.005,0
2016-03-09T14:45:00Z,0.028,0,0.243,0,0.304,0,0
2016-03-09T15:00:00Z,0.029,0.001,0.162,0,0.253,0.001,0
2016-03-09T15:15:00Z,0.032,0.001,0.114,0,0.21,0,0
2016-03-09T15:30:00Z,0.029,0.001,0.061,0.12,0.153,0,0
2016-03-09T15:45:00Z,0.03,0.001,0.024,0.011,0.102,0.009,0
2016-03-09T16:00:00Z,0.028,0,0,0.036,0.08,0.012,0
2016-03-09T16:15:00Z,0.027,0.001,0,0.068,0.053,0.012,0
2016-03-09T16:30:00Z,0.025,0.001,0,0.09,0.032,0.011,0
2016-03-09T16:45:00Z,0.022,0,0,0.118,0.01,0.008,0
2016-03-09T17:00:00Z,0.019,0.001,0,0.16,0.01,0,0
2016-03-09T17:15:00Z,0.019,0.001,0,0.238,0,0.001,0
2016-03-09T17:30:00Z,0.019,0,0,0.409,0,0,0
2016-03-09T17:45:00Z,0.017,0.001,0,0.183,0,0,0
2016-03-09T18:00:00Z,0.019,0.004,0,0.198,0,0.012,0
2016-03-09T18:15:00Z,0.019,0.211,0,0.404,0,0.012,0
2016-03-09T18:30:00Z,0.019,0.137,0,0.346,0,0.011,0
2016-03-09T18:45:00Z,0.02,0.298,0,0.518,0,0.012,0
2016-03-09T19:00:00Z,0.02,0.329,0,0.524,0,0.007,0
2016-03-09T19:15:00Z,0.019,0.051,0,0.248,0,0,0
2016-03-09T19:30:00Z,0.02,0,0,0.161,0,0.001,0
2016-03-09T19:45:00Z,0.019,0.001,0,0.196,0,0,0
2016-03-09T20:00:00Z,0.019,0,0,0.24,0,0.008,0
2016-03-09T20:15:00Z,0.019,0.001,0,0.25,0,0.012,0
2016-03-09T20:30:00Z,0.019,0,0,0.287,0,0.012,0
2016-03-09T20:45:00Z,0.019,0.001,0,0.235,0,0.011,0
2016-03-09T21:00:00Z,0.019,0.001,0,0.2,0,0.012,0
2016-03-09T21:15:00Z,0.02,0,0,0.172,0,0.009,0
2016-03-09T21:30:00Z,0.019,0.001,0,0.161,0,0.001,0
2016-03-09T21:45:00Z,0.019,0.001,0,0.16,0,0,0
2016-03-09T22:00:00Z,0.019,0,0,0.15,0,0,0
2016-03-09T22:15:00Z,0.019,0.001,0,0.16,0,0,0
2016-03-09T22:30:00Z,0.019,0,0,0.15,0,0.003,0
2016-03-09T22:45:00Z,0.019,0.001,0,0.16,0,0.013,0
2016-03-09T23:00:00Z,0.019,0,0,0.14,0,0.011,0
2016-03-09T23:15:00Z,0.019,0.001,0,0.14,0,0.012,0
2016-03-09T23:30:00Z,0.018,0.001,0,0.15,0,0.011,0
2016-03-09T23:45:00Z,0.02,0,0,0.129,0,0.001,0
2016-03-10T00:00:00Z,0.02,0.001,0,0.146,0,0,0
2016-03-10T00:15:00Z,0.023,0,0,0.232,0,0.001,0
2016-03-10T00:30:00Z,0.019,0.001,0,0.231,0,0,0
2016-03-10T00:45:00Z,0.018,0.001,0,0.195,0,0.001,0
2016-03-10T01:00:00Z,0.019,0,0,0.07,0,0.012,0
2016-03-10T01:15:00Z,0.019,0.001,0,0.06,0,0.012,0
2016-03-10T01:30:00Z,0.019,0.001,0,0.052,0,0.012,0
2016-03-10T01:45:00Z,0.019,0,0,0.06,0,0.011,0
2016-03-10T02:00:00Z,0.021,0.001,0,0.071,0,0.004,0
2016-03-10T02:15:00Z,0.023,0.001,0,0.069,0,0,0
